site,name,year,month,day,tmin,tmax,date,working,demand,area_string
PM,Port Melbourne,2015,03,04,12.4,25.8,2015-03-04,Weekday,11.99286035,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,05,11.6,19.7,2015-03-05,Weekday,17.02298438,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,05,11.6,19.7,2015-03-05,Weekday,14.66381445,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,05,11.6,19.7,2015-03-05,Weekday,11.30864258,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,06,13.3,21,2015-03-06,Weekday,17.41366602,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,06,13.3,21,2015-03-06,Weekday,14.05048438,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,06,13.3,21,2015-03-06,Weekday,11.20046289,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,07,14.9,22.9,2015-03-07,Weekend,16.78005664,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,07,14.9,22.9,2015-03-07,Weekend,12.77273145,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,07,14.9,22.9,2015-03-07,Weekend,8.398981445,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,08,14.9,26.9,2015-03-08,Weekend,16.58154102,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,08,14.9,26.9,2015-03-08,Weekend,12.519575199999998,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,08,14.9,26.9,2015-03-08,Weekend,8.056384766,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,09,11.6,25,2015-03-09,Weekday,16.4100625,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,09,11.6,25,2015-03-09,Weekday,13.873299800000002,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,09,11.6,25,2015-03-09,Weekday,8.773704102,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,10,14.7,24,2015-03-10,Weekday,17.41295703,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,10,14.7,24,2015-03-10,Weekday,15.1657793,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,10,14.7,24,2015-03-10,Weekday,12.68566309,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,11,8.5,25.9,2015-03-11,Weekday,17.50564063,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,11,8.5,25.9,2015-03-11,Weekday,15.151450199999998,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,11,8.5,25.9,2015-03-11,Weekday,12.09269629,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,12,11.3,20.7,2015-03-12,Weekday,17.46173047,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,12,11.3,20.7,2015-03-12,Weekday,15.05938379,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,12,11.3,20.7,2015-03-12,Weekday,11.65210742,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,13,12.8,22.2,2015-03-13,Weekday,17.45469922,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,13,12.8,22.2,2015-03-13,Weekday,14.18892773,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,13,12.8,22.2,2015-03-13,Weekday,11.53667578,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,14,6.8,30.9,2015-03-14,Weekend,16.90041211,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,14,6.8,30.9,2015-03-14,Weekend,14.1286875,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,14,6.8,30.9,2015-03-14,Weekend,8.130777832,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,15,11.5,20.2,2015-03-15,Weekend,16.80846094,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,15,11.5,20.2,2015-03-15,Weekend,14.77330371,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,15,11.5,20.2,2015-03-15,Weekend,7.441099609,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,16,8.3,25.1,2015-03-16,Weekday,17.40115039,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,16,8.3,25.1,2015-03-16,Weekday,15.35780078,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,16,8.3,25.1,2015-03-16,Weekday,12.15549316,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,17,11.5,26.6,2015-03-17,Weekday,18.17559961,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,17,11.5,26.6,2015-03-17,Weekday,15.93046094,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,17,11.5,26.6,2015-03-17,Weekday,12.50588867,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,18,16.6,24.9,2015-03-18,Weekday,18.2515918,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,18,16.6,24.9,2015-03-18,Weekday,15.37111914,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,18,16.6,24.9,2015-03-18,Weekday,12.6376377,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,19,14.2,32.8,2015-03-19,Weekday,20.03377734,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,19,14.2,32.8,2015-03-19,Weekday,17.28485547,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,19,14.2,32.8,2015-03-19,Weekday,14.48261133,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,20,12.3,20.6,2015-03-20,Weekday,18.0549043,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,20,12.3,20.6,2015-03-20,Weekday,14.20387793,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,20,12.3,20.6,2015-03-20,Weekday,11.81324414,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,21,8.6,23.9,2015-03-21,Weekend,17.23332813,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,21,8.6,23.9,2015-03-21,Weekend,13.65260352,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,21,8.6,23.9,2015-03-21,Weekend,8.062391602,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,22,8.6,29.5,2015-03-22,Weekend,17.41034375,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,22,8.6,29.5,2015-03-22,Weekend,15.21681738,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,22,8.6,29.5,2015-03-22,Weekend,8.008145508,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,23,11.6,26.8,2015-03-23,Weekday,19.4481582,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,23,11.6,26.8,2015-03-23,Weekday,15.75330273,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,23,11.6,26.8,2015-03-23,Weekday,12.61627539,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,24,11.2,14.8,2015-03-24,Weekday,18.17342969,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,24,11.2,14.8,2015-03-24,Weekday,17.72099609,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,24,11.2,14.8,2015-03-24,Weekday,11.8257627,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,25,11.6,23.6,2015-03-25,Weekday,19.03238672,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,25,11.6,23.6,2015-03-25,Weekday,15.61001758,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,25,11.6,23.6,2015-03-25,Weekday,12.06878516,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,26,8.3,18.9,2015-03-26,Weekday,17.78258984,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,26,8.3,18.9,2015-03-26,Weekday,17.22404883,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,26,8.3,18.9,2015-03-26,Weekday,11.88187793,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,27,10.7,18.6,2015-03-27,Weekday,18.32272656,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,27,10.7,18.6,2015-03-27,Weekday,15.98944531,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,27,10.7,18.6,2015-03-27,Weekday,11.75298047,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,28,11,18.9,2015-03-28,Weekend,16.71002344,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,28,11,18.9,2015-03-28,Weekend,14.40563379,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,28,11,18.9,2015-03-28,Weekend,8.411910156,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,29,5.7,25.1,2015-03-29,Weekend,16.032595699999998,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,29,5.7,25.1,2015-03-29,Weekend,14.67917969,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,29,5.7,25.1,2015-03-29,Weekend,7.48370459,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,30,8.2,24.5,2015-03-30,Weekday,17.20077344,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,30,8.2,24.5,2015-03-30,Weekday,15.45782813,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,30,8.2,24.5,2015-03-30,Weekday,11.83332813,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,03,31,7.9,29,2015-03-31,Weekday,18.27445117,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,03,31,7.9,29,2015-03-31,Weekday,15.42248828,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,03,31,7.9,29,2015-03-31,Weekday,11.6435752,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,01,11.1,29.9,2015-04-01,Weekday,18.87375586,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,01,11.1,29.9,2015-04-01,Weekday,15.91817871,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,01,11.1,29.9,2015-04-01,Weekday,12.79849805,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,02,11.8,17.5,2015-04-02,Weekday,18.94994727,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,02,11.8,17.5,2015-04-02,Weekday,15.0911416,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,02,11.8,17.5,2015-04-02,Weekday,11.1147959,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,03,4.2,20.8,2015-04-03,Weekday,16.39351563,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,03,4.2,20.8,2015-04-03,Weekday,12.62059961,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,03,4.2,20.8,2015-04-03,Weekday,7.683404297,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,04,5.7,25.9,2015-04-04,Weekend,16.59084961,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,04,5.7,25.9,2015-04-04,Weekend,12.62188281,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,04,5.7,25.9,2015-04-04,Weekend,7.096034668,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,05,8.4,20.1,2015-04-05,Weekend,15.83311621,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,05,8.4,20.1,2015-04-05,Weekend,13.69049512,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,05,8.4,20.1,2015-04-05,Weekend,7.159335448999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,06,10.6,20,2015-04-06,Weekday,14.2759043,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,06,10.6,20,2015-04-06,Weekday,16.34784473,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,06,10.6,20,2015-04-06,Weekday,8.025723145,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,07,10.5,16.4,2015-04-07,Weekday,18.44884375,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,07,10.5,16.4,2015-04-07,Weekday,19.84514844,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,07,10.5,16.4,2015-04-07,Weekday,11.45120117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,08,11.5,18.2,2015-04-08,Weekday,18.69971484,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,08,11.5,18.2,2015-04-08,Weekday,18.0964082,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,08,11.5,18.2,2015-04-08,Weekday,11.6186582,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,09,7.2,19.7,2015-04-09,Weekday,18.77174609,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,09,7.2,19.7,2015-04-09,Weekday,18.04392383,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,09,7.2,19.7,2015-04-09,Weekday,11.45314453,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,10,6.2,20.7,2015-04-10,Weekday,19.93523828,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,10,6.2,20.7,2015-04-10,Weekday,17.16683008,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,10,6.2,20.7,2015-04-10,Weekday,10.99748535,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,11,10.9,24.7,2015-04-11,Weekend,19.04403516,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,11,10.9,24.7,2015-04-11,Weekend,15.82280859,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,11,10.9,24.7,2015-04-11,Weekend,7.761232422000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,12,12.3,20.2,2015-04-12,Weekend,19.00656836,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,12,12.3,20.2,2015-04-12,Weekend,17.62826367,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,12,12.3,20.2,2015-04-12,Weekend,8.140769531,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,13,4.2,22.6,2015-04-13,Weekday,20.174125,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,13,4.2,22.6,2015-04-13,Weekday,18.52790234,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,13,4.2,22.6,2015-04-13,Weekday,11.98690039,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,14,8.6,24.2,2015-04-14,Weekday,20.86256055,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,14,8.6,24.2,2015-04-14,Weekday,17.11192188,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,14,8.6,24.2,2015-04-14,Weekday,11.99596191,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,15,12.7,28.6,2015-04-15,Weekday,20.19624023,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,15,12.7,28.6,2015-04-15,Weekday,16.77950195,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,15,12.7,28.6,2015-04-15,Weekday,12.76773633,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,16,15.1,18.4,2015-04-16,Weekday,19.58349805,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,16,15.1,18.4,2015-04-16,Weekday,17.70981836,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,16,15.1,18.4,2015-04-16,Weekday,12.04567676,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,17,8.2,16.8,2015-04-17,Weekday,19.75014063,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,17,8.2,16.8,2015-04-17,Weekday,18.28255664,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,17,8.2,16.8,2015-04-17,Weekday,11.68046777,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,18,9.7,21.3,2015-04-18,Weekend,20.1184668,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,18,9.7,21.3,2015-04-18,Weekend,16.71671484,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,18,9.7,21.3,2015-04-18,Weekend,7.977845215,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,19,8.5,13.6,2015-04-19,Weekend,18.8156582,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,19,8.5,13.6,2015-04-19,Weekend,21.83625977,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,19,8.5,13.6,2015-04-19,Weekend,8.740428711,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,20,4.9,15.9,2015-04-20,Weekday,19.83459766,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,20,4.9,15.9,2015-04-20,Weekday,22.85679297,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,20,4.9,15.9,2015-04-20,Weekday,12.20099316,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,21,3.6,17.5,2015-04-21,Weekday,19.91602148,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,21,3.6,17.5,2015-04-21,Weekday,20.89743359,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,21,3.6,17.5,2015-04-21,Weekday,12.36270117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,22,8.3,19.4,2015-04-22,Weekday,19.81980664,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,22,8.3,19.4,2015-04-22,Weekday,19.75359961,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,22,8.3,19.4,2015-04-22,Weekday,11.80957813,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,23,12.8,20.6,2015-04-23,Weekday,20.64194922,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,23,12.8,20.6,2015-04-23,Weekday,18.34390625,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,23,12.8,20.6,2015-04-23,Weekday,11.67684082,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,24,13.8,20.6,2015-04-24,Weekday,20.84920508,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,24,13.8,20.6,2015-04-24,Weekday,17.01658203,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,24,13.8,20.6,2015-04-24,Weekday,11.61915918,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,25,10.9,14.3,2015-04-25,Weekend,19.3372793,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,25,10.9,14.3,2015-04-25,Weekend,18.96849023,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,25,10.9,14.3,2015-04-25,Weekend,8.211847656,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,26,9.9,14.5,2015-04-26,Weekend,18.77148047,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,26,9.9,14.5,2015-04-26,Weekend,21.18518164,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,26,9.9,14.5,2015-04-26,Weekend,8.385970703,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,27,9.8,15,2015-04-27,Weekday,19.78399609,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,27,9.8,15,2015-04-27,Weekday,22.19349609,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,27,9.8,15,2015-04-27,Weekday,12.08238574,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,28,9,15.3,2015-04-28,Weekday,19.93905469,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,28,9,15.3,2015-04-28,Weekday,21.80123633,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,28,9,15.3,2015-04-28,Weekday,12.55592773,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,29,4.7,18,2015-04-29,Weekday,20.31634961,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,29,4.7,18,2015-04-29,Weekday,21.3688125,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,29,4.7,18,2015-04-29,Weekday,12.11794824,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,04,30,3.5,20.4,2015-04-30,Weekday,20.32336719,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,04,30,3.5,20.4,2015-04-30,Weekday,20.0405332,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,04,30,3.5,20.4,2015-04-30,Weekday,12.54092871,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,05,01,5.3,23,2015-05-01,Weekday,19.95582617,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,05,01,5.3,23,2015-05-01,Weekday,17.85800586,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,05,01,5.3,23,2015-05-01,Weekday,12.16088672,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,05,02,9.6,21.7,2015-05-02,Weekend,19.49804688,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,05,02,9.6,21.7,2015-05-02,Weekend,16.96660156,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,05,02,9.6,21.7,2015-05-02,Weekend,8.023076172,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,05,03,10,18.6,2015-05-03,Weekend,18.21858398,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,05,03,10,18.6,2015-05-03,Weekend,19.21944727,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,05,03,10,18.6,2015-05-03,Weekend,8.103318359,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,05,04,4.7,22.4,2015-05-04,Weekday,19.12961523,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,05,04,4.7,22.4,2015-05-04,Weekday,19.12221484,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,05,04,4.7,22.4,2015-05-04,Weekday,12.13502246,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,05,05,9.3,17.5,2015-05-05,Weekday,19.55655859,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,05,05,9.3,17.5,2015-05-05,Weekday,21.10812305,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,05,05,9.3,17.5,2015-05-05,Weekday,12.08133789,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
